Compound.Name,Mixed_Aggregates_pct,Diatom_Dominated_Aggregates_pct,Dinoflagellates_pct,Microzooplankton_pct,Diatoms_pct,Haptophytes_pct,Cell_Numbers,Mixed_Aggregates,Diatom_Dominated_Aggregates,Dinoflagellates,Microzooplankton,Diatoms,Haptophytes,HB_cells_L,Virus_L,Chlor_a
20200803_1535_blob_1341_,0.300303898,-0.630956694,0.179611537,-0.042320071,-0.345982158,-0.19238543,-0.629079815,-0.050556692,-0.619388155,-0.568766706,-0.196751195,-0.577077112,-0.392534788,-0.31422907,-0.283316425,-0.285623476
20200803_1535_blob_1343_,0.59589128,-0.856060031,0.622611543,-0.283939691,-0.38356303,-0.41596939,-0.683268666,0.204680074,-0.667704861,-0.32335249,-0.402893284,-0.640222106,-0.579950755,-0.597270143,-0.63119041,-0.405715482
20200803_1535_blob_1349_,0.025759288,-0.535334216,0.253471493,-0.256500849,-0.273551393,-0.261076697,-0.360827555,-0.166732986,-0.396801562,-0.212921219,-0.274224385,-0.36488019,-0.339026164,-0.313938513,-0.317818306,-0.345216602
20200803_1535_blob_1362_,-0.167236469,0.366704283,-0.030970589,-0.264385322,0.074462857,-0.219698263,0.285030667,-0.073225127,0.350193444,0.402865018,-0.241963928,0.232054208,-0.185286398,0.038619952,-0.090176224,0.127230105
20200803_1535_blob_1363_,0.436621583,-0.569009658,0.494563023,-0.528826483,-0.336932436,-0.403115441,-0.462022374,0.047076124,-0.396413209,-0.217655676,-0.603843013,-0.435616616,-0.500148053,-0.543842213,-0.682673809,-0.421420331
20200803_1535_blob_1364_oil,0.587034136,-0.424056137,0.854788268,-0.147876536,-0.517103176,-0.292931017,-0.289569414,0.624181348,-0.302617799,0.234979242,-0.183578985,-0.352495111,-0.31538673,-0.276626634,-0.232092905,-0.22320693
20200803_1535_blob_1375_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.220043913,-0.218788216,-0.223001803
20200803_1535_blob_1377_,0.697956283,-0.378869828,0.049552943,-0.089622143,-0.248209524,-0.146465509,-0.399721305,0.263865723,-0.308878497,-0.426224657,-0.188771389,-0.355942495,-0.263537836,-0.424451485,-0.388861191,-0.046057077
20200803_1535_blob_1383_,0.525181459,-0.749570453,0.554714165,-0.256922857,-0.404619896,-0.374069232,-0.688019254,0.092395752,-0.626406922,-0.338073181,-0.443270951,-0.656396117,-0.601417606,-0.437945156,-0.565924855,-0.46922425
20200803_1535_blob_1405_,0.580341161,-0.728400042,0.46941063,-0.395562762,-0.324430358,-0.459836627,-0.450669409,0.435537447,-0.522288541,-0.162559025,-0.463108758,-0.382414483,-0.570757567,-0.426087418,-0.562104937,-0.331547819
20200803_1535_blob_1408_,0.224179729,-0.589761537,0.505236474,-0.263467857,-0.405172801,-0.317380679,-0.398807212,0.077643252,-0.433100617,-0.095088693,-0.290479111,-0.423906846,-0.389678173,-0.315203255,-0.303464637,-0.322426259
20200803_1535_blob_1421_,0.476273288,-0.438072522,0.585223992,-0.517775386,-0.421777428,-0.456231614,-0.290065002,0.144820503,-0.191435056,0.055929737,-0.465807416,-0.372546689,-0.460031822,-0.414116456,-0.459009824,-0.534517396
20200803_1535_blob_143_,0.240578617,-0.309154307,0.25576951,-0.116407676,-0.581736339,-0.146425371,-0.426686918,-0.134746322,-0.297401633,-0.286240953,-0.216723617,-0.537084738,-0.249179082,-0.30564842,-0.159335838,-0.598230759
20200803_1535_blob_1431_,0.208505128,-0.638326814,0.52410806,-0.325142628,0.186468285,-0.456102575,-0.34806807,0.194947316,-0.487694285,-0.026107191,-0.373596775,-0.157127215,-0.541542808,-0.590429765,-0.69227119,0.044374836
20200803_1535_blob_1434_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20200803_1535_blob_1453_,-0.233789758,-0.378869828,-0.111494122,-0.206130929,-0.059983968,-0.146465509,-0.253700924,-0.454361985,-0.286031401,-0.330217742,-0.20903924,-0.230009372,-0.219107704,-0.163461193,-0.187743942,-0.220224652
20200803_1535_blob_1469_,0.077359956,-0.459937629,0.242707481,-0.214562202,-0.425495953,-0.180907848,-0.363965205,-0.194975058,-0.339345562,-0.204648935,-0.222514297,-0.439495077,-0.252144403,-0.236160331,-0.137984385,-0.45985919
20200803_1535_blob_1472_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20200803_1535_blob_1540_,0.629719203,-0.745907306,0.483905536,-0.283926293,-0.510507613,-0.368121729,-0.591524662,0.241568551,-0.566151003,-0.334520553,-0.36809603,-0.588003083,-0.501699192,-0.416730457,-0.346293801,-0.413236419
20200803_1535_blob_1550_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20200803_1535_blob_1624_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20200803_1535_blob_17_,0.42017518,-0.862618809,0.574224889,-0.431800689,-0.027799057,-0.548379439,-0.489732469,0.348735928,-0.633873443,-0.112928723,-0.497074404,-0.327866447,-0.676461101,-0.52025969,-0.749857661,-0.088401539
20200803_1535_blob_170_,0.152029115,-0.434068408,0.286935482,-0.331916526,0.474232629,-0.526365303,-0.061196682,0.463602232,-0.290753412,0.247489548,-0.352693775,0.177724982,-0.592917253,-0.340281319,-0.64128735,0.444226193
20200803_1535_blob_18_,0.012318887,-0.271233976,0.147907614,-0.233215154,-0.33488833,-0.222571902,-0.020008326,-0.075565899,-0.029261129,0.105419558,-0.022171572,-0.174558743,-0.127760065,-0.185063342,-0.028564391,-0.270312728
20200803_1535_blob_1950_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20200803_1535_blob_2_,0.193005006,-0.659584192,0.320308259,-0.297990932,-0.305806335,-0.330211719,-0.470538584,-0.087347215,-0.493894078,-0.288221609,-0.343653237,-0.453404175,-0.439931523,-0.403645704,-0.420099624,-0.392178117
20200803_1535_blob_205_,0.479073719,-0.635850844,0.484947152,-0.589119593,0.332942962,-0.668627251,-0.277689118,0.535680047,-0.443028058,0.096425754,-0.676408938,-0.001795015,-0.784390732,-0.551874342,-0.859899219,0.231576486
20200803_1535_blob_21_,-0.003886471,0.09697078,-0.156690127,0.747106248,-0.347240446,0.439192408,-0.166733201,0.014459173,-0.11580974,-0.258930119,0.698108632,-0.312707519,0.383196318,0.296958212,0.59156662,-0.127356797
20200803_1535_blob_23_fb,0.264842531,-0.340628021,0.273820508,-0.144175844,-0.054554752,-0.490792017,-0.334773142,0.119000898,-0.303700219,-0.176763754,-0.221539479,-0.275781316,-0.591620481,-0.373661014,-0.53785872,-0.029883522
20200803_1535_blob_26_,0.346647037,-0.83472364,0.505153913,-0.441208731,0.048134721,-0.545731852,-0.445537621,0.287655126,-0.604057011,-0.113864741,-0.485207738,-0.267969542,-0.661322546,-0.533627602,-0.739080947,-0.051899577
20200803_1535_blob_27_,0.116095995,-0.475512801,0.265616889,-0.544600671,0.566418781,-0.611908739,-0.01291782,0.357689603,-0.254850112,0.205056829,-0.497233848,0.267486075,-0.626792516,-0.362798748,-0.724265535,0.472566396
20200803_1535_blob_29_oil,0.426527482,-0.763989209,0.5858497,-0.53822722,-0.126399558,-0.587289078,-0.414646313,0.29668347,-0.509906286,-0.011148235,-0.556386545,-0.310733284,-0.688356534,-0.494558562,-0.672943445,-0.05547391
20200803_1535_blob_30_,0.513852527,-0.78052136,0.448124277,-0.022741422,-0.514633405,-0.276559664,-0.720792872,0.176865461,-0.714811848,-0.467396437,-0.171332385,-0.711711021,-0.45921766,-0.541508929,-0.424449358,-0.473255268
20200803_1535_blob_31_,0.33522694,-0.782121224,0.414028101,-0.365373727,0.112522308,-0.50421344,-0.363362464,0.285048682,-0.525156071,-0.063010601,-0.362249443,-0.202538454,-0.590299156,-0.542379362,-0.675098615,-0.003327635
20200803_1535_blob_33_oil,0.393238954,-0.82450798,0.550528765,-0.525346697,0.093961598,-0.640433706,-0.429350065,0.34329749,-0.582991922,-0.050954282,-0.591039253,-0.230432922,-0.763655966,-0.554151405,-0.815860753,0.001108656
20200803_1535_blob_398_,0.24157499,-0.608756642,0.341160283,-0.351356991,-0.371739169,-0.29231451,-0.408316517,-0.062678022,-0.40894177,-0.203467208,-0.337235499,-0.438216004,-0.354753675,-0.429027486,-0.37041541,-0.434080474
20200803_1535_blob_43_,0.354218174,-0.625982022,0.400435819,-0.456697274,0.387627955,-0.620950063,-0.167581471,0.526829594,-0.390055483,0.109890187,-0.443756789,0.089614658,-0.663697009,-0.50983103,-0.761108789,0.272551719
20200803_1535_blob_443_oil,0.203393486,-0.418341798,0.289869218,-0.391379753,-0.389065638,-0.389892796,-0.271456261,-0.101579138,-0.221215132,-0.121580531,-0.373028197,-0.330455087,-0.431203643,-0.417784184,-0.3731229,-0.264949442
20200803_1535_blob_469_oil,0.430376019,-0.778489242,0.626080279,-0.543913874,0.17946201,-0.642924061,-0.3620784,0.509364118,-0.549452638,0.069947422,-0.61062504,-0.131528054,-0.749728669,-0.520771279,-0.851595787,0.127232969
20200803_1535_blob_47_,-0.069771211,-0.514999797,0.077888509,-0.243695775,-0.157354394,-0.224378619,-0.361918992,-0.323862981,-0.390765576,-0.324122197,-0.268243845,-0.33904247,-0.317557813,-0.287052254,-0.315244919,-0.314948339
20200803_1535_blob_482_oil,0.575935585,-0.86386274,0.640222098,-0.557660075,0.058933295,-0.643330149,-0.477521753,0.486001955,-0.6227537,-0.062277626,-0.645613083,-0.255962109,-0.777313446,-0.493161175,-0.717712401,0.110723262
20200803_1535_blob_484_oil,-0.179965077,-0.394759079,0.078446367,-0.072743067,0.022734424,-0.229006656,-0.239827518,-0.27148901,-0.283838958,-0.158671315,-0.061203254,-0.230282733,-0.282071541,-0.229157696,-0.287330128,-0.330504005
20200803_1535_blob_495_oil,0.467759233,-0.820881471,0.58234116,-0.508268463,0.090391466,-0.639487108,-0.399187171,0.462649681,-0.56531563,0.013373965,-0.550844434,-0.205627792,-0.752431769,-0.533523172,-0.772056387,0.138297373
20200803_1535_blob_5_fb,-0.011788344,-0.546790523,0.147630713,-0.271488733,-0.189453701,-0.269428078,-0.36942632,-0.25542928,-0.402288561,-0.286891443,-0.290062277,-0.350215213,-0.358377301,-0.312617631,-0.337681525,-0.319219807
20200803_1535_blob_500_,-0.306656382,0.470256186,-0.154156147,-0.041283057,-0.042140077,0.078682488,0.532190419,-0.208522424,0.618242577,0.462374888,0.240060929,0.303794938,0.289755201,0.350492475,0.323233044,0.072378305
20200803_1535_blob_506_oil,0.640712409,-0.813325075,0.677498828,-0.454618084,0.003836913,-0.635270611,-0.434092277,0.587071892,-0.569105031,0.017271448,-0.495047587,-0.257973169,-0.736396119,-0.542437891,-0.684459243,0.053649946
20200803_1535_blob_514_oil,0.32980391,-0.481324041,0.580708328,-0.310411115,0.315686954,-0.495015633,-0.134323523,0.648452335,-0.348486805,0.264829814,-0.349911557,0.092234504,-0.531827182,-0.182060746,-0.477069136,0.379102444
20200803_1535_blob_516_oil,-0.351647845,-0.262601757,-0.272143957,-0.397634068,0.461056353,-0.350239252,0.047344242,-0.282593009,-0.129434494,-0.105441086,-0.337252883,0.24193958,-0.371084387,-0.252704187,-0.41454986,0.427468107
20200803_1535_blob_521_oil,0.34165987,-0.526869657,0.374990061,-0.315786824,-0.483522386,-0.276301474,-0.404670619,0.031108504,-0.363993879,-0.160820031,-0.355239367,-0.463017736,-0.374932713,-0.21752604,-0.171030671,-0.289492532
20200803_1535_blob_533_,-0.026615247,0.005286975,0.132963955,-0.750940982,0.402248324,-0.589479525,0.211828022,0.027494746,0.176573182,0.361739608,-0.705388869,0.351019777,-0.559734609,-0.194859301,-0.569746322,0.188077638
20200803_1535_blob_537_oil,0.072900149,-0.258474224,0.246328227,-0.204378805,0.371324913,-0.265303247,-0.038076459,0.333422153,-0.179550504,0.185999174,-0.255149435,0.123533898,-0.305424314,0.06077159,-0.355836206,0.100228174
20200803_1535_blob_541_oil,-0.057712403,-0.345628831,-0.272614244,-0.204055398,-0.023936783,-0.147872796,-0.289273951,-0.476315934,-0.260374805,-0.481024359,-0.224245493,-0.240052752,-0.249568389,-0.455803267,-0.404500416,-0.193673356
20200803_1535_blob_543_oil,0.339956228,-0.818133685,0.486567894,-0.486266992,-0.032838602,-0.574328775,-0.46203824,0.213775252,-0.586632181,-0.14053895,-0.541056558,-0.310896799,-0.696623585,-0.581694086,-0.766224004,-0.117955052
20200803_1535_blob_549_,0.347593224,-0.731144127,0.511030029,-0.293919559,-0.403754281,-0.366847029,-0.537666031,0.06795878,-0.553030253,-0.239906048,-0.357072979,-0.53274022,-0.484263946,-0.406840852,-0.407064016,-0.448261116
20200803_1535_blob_550_oil,0.394760729,-0.806515363,0.45086633,-0.444872711,0.179952364,-0.55955215,-0.46200966,0.285471957,-0.597548454,-0.184240687,-0.540694321,-0.232717669,-0.697602154,-0.284700043,-0.559225789,-0.003024458
20200803_1535_blob_551_oil,0.481553072,-0.771346754,0.55301997,-0.503844705,-0.054939428,-0.704822774,-0.427091038,0.372656477,-0.531734684,-0.034188633,-0.559569887,-0.283649141,-0.832532331,-0.53699314,-0.712374352,-0.013798132
20200803_1535_blob_554_oil,0.583078205,-0.886406939,0.584724096,-0.396977366,-0.183804516,-0.568327086,-0.525565392,0.430033462,-0.641755586,-0.165185288,-0.453612111,-0.397244544,-0.685587088,-0.676845175,-0.729238648,-0.170290691
20200803_1535_blob_556_,0.266301451,-0.430381439,0.31686961,-0.471629644,0.544999106,-0.51497104,-0.064939725,0.500397612,-0.276712845,0.231924298,-0.504442418,0.221550015,-0.579965779,-0.366201457,-0.716536593,0.477763074
20200803_1535_blob_560_,0.421897574,-0.727512648,0.455951296,-0.281478877,-0.43679662,-0.408296999,-0.54752674,0.110551852,-0.550059637,-0.289464693,-0.345329159,-0.54573198,-0.528775151,-0.536166351,-0.513593508,-0.458728144
20200803_1535_blob_568_oil,0.795032306,-0.613055885,0.848900227,-0.202679565,-0.296707153,-0.379400415,-0.474830969,0.758895955,-0.497231554,0.075444208,-0.352608118,-0.415210441,-0.497572133,-0.346774169,-0.566839986,-0.299219977
20200803_1535_blob_574_,0.590458468,-0.901087215,0.565212196,-0.483802496,0.010147998,-0.613014705,-0.527604742,0.460695038,-0.669386145,-0.183088356,-0.575689969,-0.313004869,-0.756530186,-0.634898148,-0.830513054,-0.024702463
20200803_1535_blob_579_oil,0.578632666,-0.734174613,0.859507209,-0.31955121,-0.330278301,-0.478528219,-0.474244433,0.532984128,-0.547445915,0.045890722,-0.409412071,-0.413964459,-0.582425981,-0.482038092,-0.617305468,-0.238744954
20200803_1535_blob_598_oil,0.109494017,-0.592403344,0.104011049,-0.238038643,0.043313949,-0.260576035,-0.388458504,-0.080152253,-0.451732616,-0.296800204,-0.289265405,-0.292170601,-0.370307408,-0.211234255,-0.383840549,-0.068270338
20200803_1535_blob_615_,0.73435803,-0.884593499,0.703358612,-0.340411652,-0.391959207,-0.485189947,-0.626542913,0.419820894,-0.650971095,-0.217161658,-0.420753749,-0.568444504,-0.618917704,-0.596981145,-0.573605887,-0.426440854
20200803_1535_blob_619_oil,0.456168481,-0.86114959,0.571704579,-0.497128678,0.066371504,-0.615681503,-0.485888002,0.379838412,-0.638198724,-0.095812155,-0.593475726,-0.275629701,-0.757632572,-0.596430108,-0.836577142,-0.036607998
20200803_1535_blob_623_oil,0.551790673,-0.398580628,0.250813848,-0.193898098,0.039391463,-0.339170254,-0.324170014,0.387272126,-0.314147046,-0.132589845,-0.314698804,-0.21140777,-0.458291035,-0.121289388,-0.295973647,-0.181880822
20200803_1535_blob_625_oil,0.2614776,-0.660645417,0.205109715,-0.504994199,0.058722152,-0.502437065,-0.335293238,0.175114553,-0.481124134,-0.220415707,-0.550892277,-0.14254752,-0.610834947,-0.507043935,-0.685271327,0.104443878
20200803_1535_blob_63_,-0.421261246,0.553645436,-0.237622235,-0.227238666,0.056231022,0.117822047,0.507747412,-0.397118279,0.600297741,0.448034636,-0.045032122,0.354939379,0.269800143,0.270713137,0.370148457,0.082626574
20200803_1535_blob_637_oil,0.521150774,-0.906050084,0.621555805,-0.471253686,0.019563143,-0.533819576,-0.588808728,0.379722117,-0.714446438,-0.176674086,-0.618023956,-0.3754367,-0.718300083,-0.515153713,-0.805329702,-0.097953043
20200803_1535_blob_638_oil,0.507430248,-0.856155356,0.541738028,-0.453461226,-0.145417729,-0.555865842,-0.58585763,0.253650804,-0.659626762,-0.232065895,-0.563321897,-0.4412592,-0.726920768,-0.504032939,-0.6426024,-0.122218527
20200803_1535_blob_639_oil,0.027331323,-0.151813448,0.312754897,0.118734525,0.030872435,-0.041988232,-0.081128428,0.010452345,-0.068965195,0.16284572,0.15074898,-0.127745228,-0.023852498,-0.023043127,-0.013221756,-0.187483659
20200803_1535_blob_640_oil,-0.034129892,-0.01737935,-0.071232356,-0.264385322,0.397135239,-0.219698263,0.252358962,0.425991315,0.050528779,0.288093998,-0.241963928,0.407850841,-0.190256968,-0.142566004,-0.300708076,0.406930137
20200803_1535_blob_641_,0.234764444,-0.595019214,0.262180381,-0.533651152,0.151870537,-0.432051347,-0.198099624,0.124686094,-0.312541631,0.039603695,-0.478767873,-0.072822841,-0.48744951,-0.449277782,-0.638234851,0.02351026
20200803_1535_blob_642_oil,-0.127414087,-0.117827678,-0.151115248,-0.076428978,0.598078561,-0.112502693,-0.009968709,-0.043311339,-0.150978312,-0.121141074,-0.13478975,0.25608513,-0.19121906,-0.087388056,-0.231509219,0.470494507
20200803_1535_blob_644_oil,0.332299841,-0.773485958,0.467219672,-0.524719835,0.02453663,-0.637870795,-0.373237162,0.2679386,-0.515805576,-0.034238358,-0.551054004,-0.218830827,-0.741361262,-0.572245497,-0.775624967,-0.038286139
20200803_1535_blob_645_,-0.182582042,0.311922848,-0.046615234,-0.367522043,0.217478707,-0.318295819,0.367398485,-0.097250649,0.400210134,0.352085297,-0.350613675,0.385264511,-0.243711462,-0.231820678,-0.283368134,-0.219955717
20200803_1535_blob_646_,0.287083671,-0.738924018,0.541693787,-0.553363573,0.138365244,-0.648726688,-0.34836389,0.34674491,-0.524603006,0.042699202,-0.614107202,-0.145122066,-0.75820029,-0.542390122,-0.789454876,0.062411846
20200803_1535_blob_647_oil,-0.134839655,-0.044628948,-0.062698999,-0.384309035,0.754358109,-0.406599345,0.212708604,0.145173889,0.019249613,0.218234876,-0.361356464,0.501719652,-0.395830247,-0.241575786,-0.482843375,0.780767148
20200803_1535_blob_648_oil,0.584368947,-0.844573005,0.446092847,-0.52190639,0.103789765,-0.626001455,-0.499517158,0.382700761,-0.612105465,-0.212500825,-0.621966636,-0.267946268,-0.786592001,-0.548905698,-0.790857043,-0.010387471
20200803_1535_blob_649_oil,-0.009895,-0.545968609,-0.038000355,-0.245258273,0.067437375,-0.283267362,-0.336402786,-0.254146267,-0.3879262,-0.346907565,-0.274495309,-0.246632164,-0.404626603,-0.140744971,-0.27917114,-0.038529101
20200803_1535_blob_650_oil,0.247198782,-0.069579903,0.506340853,-0.084851155,-0.178532872,-0.184805064,0.061367243,0.41904539,0.012716023,0.371702727,-0.001295852,0.024868145,-0.106005912,-0.386024338,-0.241488278,0.042919793
20200803_1535_blob_651_,0.186394318,-0.305164278,0.027777444,-0.075006707,-0.455243503,-0.133556556,-0.420476596,-0.189776053,-0.315357284,-0.474592014,-0.177989241,-0.476139512,-0.23799227,-0.322512625,-0.295048144,-0.562703765
20200803_1535_blob_652_oil,0.471648727,-0.878729817,0.454944872,-0.420816108,-0.007838852,-0.566182263,-0.539575126,0.273578074,-0.652396052,-0.253956904,-0.504435264,-0.361458329,-0.713612716,-0.583899633,-0.762788396,-0.081495445
20200803_1535_blob_653_oil,0.078201677,-0.668420204,0.193489655,-0.429038892,0.028462743,-0.443894683,-0.375348468,-0.074720603,-0.487146338,-0.244538691,-0.466959486,-0.239090609,-0.554802723,-0.433887598,-0.600776956,-0.079553637
20200803_1535_blob_654_,0.61977443,-0.80664964,0.527602783,-0.320261979,-0.297419356,-0.430475378,-0.728626538,0.255786504,-0.728469486,-0.440786328,-0.524543604,-0.598078619,-0.64987213,-0.587539052,-0.691178397,-0.313190471
20200803_1535_blob_655_oil,0.154280776,-0.553791745,-0.159530817,-0.411582451,0.25458205,-0.38783583,-0.266816869,-0.008466319,-0.401344497,-0.381210078,-0.443865484,-0.041706292,-0.494262616,-0.492569312,-0.639336891,0.145128032
20200803_1535_blob_656_,0.333653025,-0.788633014,0.463687027,-0.367673561,-0.258039673,-0.411539197,-0.54425407,0.097868564,-0.602355492,-0.249558845,-0.436161041,-0.479543988,-0.546804209,-0.457602939,-0.582660246,-0.299230509
20200803_1535_blob_657_,0.290565891,-0.793992938,0.39699358,-0.45445753,-0.047611474,-0.516087816,-0.445905155,0.142118835,-0.5662189,-0.200192477,-0.491119669,-0.307534789,-0.627302907,-0.529869264,-0.692145288,-0.104443294
20200803_1535_blob_658_oil,0.589001536,-0.723518037,0.449620093,-0.288849396,-0.371338339,-0.440720673,-0.470217378,0.314759077,-0.478655891,-0.189942043,-0.319449994,-0.465738977,-0.553385835,-0.309561352,-0.341892191,-0.45505057
20200803_1535_blob_659_,-0.457094841,0.547581618,-0.38023814,0.190028748,-0.274523885,0.348221045,0.305537063,-0.580326435,0.463646047,-0.031291832,0.29342603,0.085197532,0.49063547,0.224836012,0.446433771,-0.23769743
20200803_1535_blob_660_,-0.083576808,-0.229002558,0.173616646,-0.382672998,-0.125677147,-0.14413517,-0.043221326,-0.250127986,-0.032148177,0.101206283,-0.302184371,-0.096639557,-0.152451482,-0.195377559,-0.326002279,-0.03186852
20200803_1535_blob_661_oil,0.051688398,-0.644354312,0.057058613,-0.393692853,0.291872092,-0.272816622,-0.430692316,-0.180560094,-0.5322056,-0.400761924,-0.463334635,-0.209458705,-0.409195221,-0.350894668,-0.584292565,-0.006408075
20200803_1535_blob_662_oil,0.489521161,-0.342536733,0.717249181,-0.461715512,-0.373947242,-0.637767785,-0.071770214,0.532741134,-0.070027446,0.485719044,-0.375363605,-0.171032101,-0.605082621,-0.451172104,-0.532579927,-0.157904007
20200803_1535_blob_663_,0.06861213,0.076818756,0.194270806,-0.63323,-0.029974998,-0.54699723,0.303198451,0.149597475,0.311432434,0.533516776,-0.475785102,0.243648928,-0.440921238,-0.380770651,-0.520096751,0.087866252
20200803_1535_blob_664_,0.135716698,-0.33608206,0.399308047,-0.041600612,0.109794618,-0.160595881,-0.281256712,0.065815149,-0.288120932,-0.012393286,-0.126447069,-0.211837422,-0.23927121,-0.046506047,-0.21454263,-0.206358017
20200803_1535_blob_665_oil,0.60854475,-0.831874489,0.745357904,-0.442263182,-0.209237475,-0.575751107,-0.476504404,0.580464124,-0.603019347,-0.006286251,-0.516656303,-0.353711595,-0.68480629,-0.515985164,-0.710536598,-0.127104953
20200803_1535_blob_666_oil,0.488223054,-0.575036033,0.566535831,-0.555285966,-0.147672162,-0.633532206,-0.263125011,0.508169398,-0.369266135,0.140337913,-0.590729462,-0.156889681,-0.70507308,-0.52299885,-0.698938564,0.071633575
20200803_1535_blob_667_oil,0.635949891,-0.517851916,0.8402913,-0.410866689,-0.040514627,-0.621069398,-0.174449813,0.816414263,-0.28304837,0.393523736,-0.422320236,-0.079563308,-0.636776456,-0.438450412,-0.653420243,-0.072447278
20200803_1535_blob_668_,0.330138603,-0.344760003,0.146100116,-0.490646872,0.59153612,-0.472099904,-0.083310538,0.454685842,-0.248515717,0.054348754,-0.559276392,0.241350212,-0.565607865,-0.355838764,-0.627925334,0.375934738
20200803_1535_blob_669_oil,0.469137318,-0.798179671,0.537217576,-0.360817454,-0.07928008,-0.618014983,-0.370447827,0.37897712,-0.502380133,-0.055726215,-0.338341389,-0.257148687,-0.66369223,-0.730399092,-0.726931454,-0.101063957
20200803_1535_blob_670_,0.483583636,-0.877421131,0.561204447,-0.334973778,-0.207252814,-0.496925399,-0.599936711,0.304506939,-0.696888323,-0.26252504,-0.455367129,-0.46954791,-0.668779501,-0.504599291,-0.679907639,-0.196914245
20200803_1535_blob_671_,0.522064328,-0.841528181,0.625283374,-0.450385705,-0.169263175,-0.559810176,-0.489038695,0.443027428,-0.617562684,-0.100849992,-0.524239208,-0.35178821,-0.681771707,-0.492881661,-0.658887395,-0.033296204
20200803_1535_blob_672_oil,0.017410072,-0.345383504,0.308832181,-0.581700127,-0.127111861,-0.367175635,-0.018772251,-0.02825512,-0.078387218,0.211782937,-0.431709866,-0.04673714,-0.293693976,-0.433714221,-0.49187993,-0.129739815
20200803_1535_blob_673_,0.375189727,0.110523737,0.292957683,0.216717815,-0.073784395,-0.020383012,-0.084327429,0.505691159,-0.046626805,0.100032769,0.090163211,-0.061453209,-0.066462802,-0.055189266,-0.095645327,0.078714131
20200803_1535_blob_675_oil,0.352227742,-0.734700616,0.550633076,-0.52831777,-0.127875046,-0.542790062,-0.391118346,0.214013266,-0.482043221,-0.047416832,-0.55489382,-0.28819142,-0.641399094,-0.464249847,-0.671574836,-0.131001715
20200803_1535_blob_676_,0.240898453,-0.630549811,0.428121676,-0.735572624,0.378327977,-0.655286508,-0.139248695,0.329504374,-0.339435636,0.162267567,-0.715652274,0.112951956,-0.696597335,-0.458476674,-0.815266664,0.240769355
20200803_1535_blob_677_,0.338175162,-0.616337424,0.477157342,-0.467839601,0.398485591,-0.610894061,-0.209139265,0.482196199,-0.406929562,0.119888811,-0.495839294,0.053182147,-0.67527195,-0.506726041,-0.784893688,0.172246687
20200803_1535_blob_678_oil,-0.034828583,-0.585233477,-0.023827854,-0.411322403,0.243811515,-0.403040396,-0.317590609,-0.204853774,-0.43203719,-0.31526651,-0.454233856,-0.13075918,-0.520833428,-0.41133918,-0.623782165,0.002865034
20200803_1535_blob_679_,0.504122921,-0.599905908,0.299072497,-0.604261092,-0.147562802,-0.531033708,-0.43018631,0.16945585,-0.420373775,-0.28635878,-0.720918314,-0.301026387,-0.681318765,-0.410600214,-0.699622306,-0.194707515
20200803_1535_blob_680_oil,0.064654349,-0.598017481,0.048353416,-0.315822355,0.206842265,-0.33570032,-0.373288753,-0.224771354,-0.439273584,-0.358819082,-0.329246252,-0.214626343,-0.436004033,-0.529145551,-0.593490195,-0.086434029
20200803_1535_blob_681_,0.496646183,-0.783263896,0.478668614,-0.618424537,0.09281831,-0.712483567,-0.395875896,0.428495444,-0.545158134,-0.079507343,-0.701233341,-0.165592662,-0.845325702,-0.617626773,-0.868749434,0.081782885
20200803_1535_blob_682_,0.294966806,-0.69942323,0.503821168,-0.654084323,0.062147171,-0.639150709,-0.297726434,0.255762361,-0.432398072,0.069337333,-0.645282191,-0.147501204,-0.712069414,-0.574182683,-0.797988376,0.038170251
20200803_1535_blob_683_,0.493940579,-0.448962751,0.319016304,-0.791922589,0.310075568,-0.772302153,-0.103051373,0.451373764,-0.195485068,0.107514487,-0.825630023,0.140374458,-0.833289265,-0.526347283,-0.890933265,0.173642846
20200803_1535_blob_684_oil,0.230107187,-0.628240269,0.558468619,-0.487066073,-0.031407286,-0.558981619,-0.263438551,0.338592824,-0.426918618,0.124439143,-0.5062992,-0.138003516,-0.621341398,-0.420793552,-0.639512469,-0.035473677
20200803_1535_blob_686_,0.326160049,-0.825000628,0.447627181,-0.429488314,0.089196282,-0.430612059,-0.422879613,0.237901538,-0.583318277,-0.147497814,-0.472316918,-0.235785258,-0.540431354,-0.475206699,-0.701140555,-0.069569325
20200803_1535_blob_687_,-0.370867404,0.579362754,-0.396522881,0.658453788,-0.338900666,0.61894515,0.129168159,-0.386573812,0.286879922,-0.181069146,0.627582952,-0.092239677,0.671285557,0.475304978,0.771093585,-0.235669059
