"","Compound.Name","F1","F2","F3","F4","F5","F6","F7","F8","best_corr","cluster","BlobID","Library.Name","Library.Match.Factor","Library.Reverse.Match.Factor","Compound.Name_ES","Library.Match.Factor_ES","Library.Reverse.Match.Factor_ES","LRI.I","Library.RI_ES","Compound.Name_NISTmain","Library.Match.Factor_NISTmain","Library.Reverse.Match.Factor_NISTmain","Library.RI_NISTmain","Library.Formula_NISTmain","Library.Molecular.Weight_NISTmain","Benzothiazole","Thiol","Library.Reverse.Match.Factor_chamber","Library.RI_chamber","Identifiable","tic"
"459","20200803_1535_blob_839_",-0.504591343917837,0.633865606684761,-0.505867494830433,0.46844710303076,-0.122950593897559,0.983900487188427,-0.286996603130279,0.540547060265646,"F6",NA,839,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2155.725191,NA,"2,3,3',4'-Tetramethoxy-<e4><U+0096>-methyl-propenylstilbene-5-carboxaldehyde",654,703,NA,"C20H22O5",342,NA,NA,NA,NA,NA,1
"460","20200803_1535_blob_840_",-0.830212181968195,0.854020491258315,0.0432507326845862,0.527583732363787,0.738886661541914,0.438327370387647,0.0465873246710321,-0.188091617236635,"F2",NA,840,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2328.333333,NA,"Palmitic acid, 2-(tetradecyloxy)ethyl ester",653,656,NA,"C32H64O3",496,NA,NA,NA,NA,NA,1
"461","20200803_1535_blob_841_",-0.914071493744402,0.986580932388887,-0.15333370673027,0.589771879830589,0.585595788994993,0.676759199508993,-0.0338899732040035,0.0848237497407817,"F2",NA,841,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2210,NA,"Tricyclo[9.2.2.2(4,7)]heptadeca-1(14),2,4(17),5,7(16),11(15),12-heptaene",629,776,NA,"C17H16",220,NA,NA,NA,NA,NA,1
"462","20200803_1535_blob_842_",-0.818680945564968,0.881219113821262,-0.110440149285337,0.544630329910782,0.526985067222674,0.478438717287414,0.0249235672966806,0.0131875597692707,"F2",NA,842,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1894.444444,NA,"9-Octadecenoic acid, (2-phenyl-1,3-dioxolan-4-yl)methyl ester, cis-",684,692,NA,"C28H44O4",444,NA,NA,NA,NA,NA,1
"463","20200803_1535_blob_843_",0.570466588593426,-0.313529612136304,-0.478393465013895,-0.411071012616789,-0.565500750810394,0.126407547219595,0.283178465478434,0.819029895835972,"F8",8,843,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1643.037975,NA,"N-n-Butylphthalimide",832,840,NA,"C12H13NO2",203,NA,NA,NA,NA,TRUE,1
"464","20200803_1535_blob_844_",-0.751150235915493,0.851330500729981,-0.436918858541602,0.508960918713494,0.159624888173534,0.827738277958232,-0.184336875279492,0.393508153550491,"F2",NA,844,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2164.885496,NA,"Anthacene, 1,2,3,4,6,7,8,9-octahydro-2,2,5-trimethyl-",652,702,NA,"C17H24",228,NA,NA,NA,NA,NA,1
"465","20200803_1535_blob_845_oil",-0.79897902566411,0.758679268532522,0.0471520274317584,0.531671309286905,0.503576791056366,0.361772753563574,-0.0419444386751241,-0.15115787047151,"F2",NA,845,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2671.84466,NA,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",802,839,NA,"C30H52O2",444,NA,NA,NA,NA,TRUE,1
"466","20200803_1535_blob_846_",-0.915074172267,0.948341448884241,-0.0844185747032723,0.56020191975793,0.665878620200311,0.519338123646565,0.0304845586301178,-0.0294370235550515,"F2",NA,846,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1941.666667,NA,"1H-Cyclopropa[l]phenanthrene,1a,9b-dihydro-",830,863,NA,"C15H12",192,NA,NA,NA,NA,TRUE,1
"467","20200803_1535_blob_847_",-0.912950966808377,0.984996142740059,-0.136059950327778,0.600297379181281,0.584019891640926,0.661585577175503,-0.0211842664388545,0.0772489192036074,"F2",NA,847,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2114.503817,NA,"Acridin-9-amine, 1,2,3,4-tetrahydro-5,8-dimethyl-",724,754,NA,"C15H18N2",226,NA,NA,NA,NA,NA,1
"468","20200803_1535_blob_848_",-0.363281939115812,0.417401717240652,0.265730248132206,-0.0158296782189796,0.866155446965415,-0.253348031573729,0.409152658952603,-0.291710046068353,"F5",5,848,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1464.40678,NA,"4-benzoxazolol, 7-ethyl-2-methyl-",698,801,NA,"C10H11NO2",177,NA,NA,NA,NA,NA,1
"469","20200803_1535_blob_849_",-0.863906511027451,0.764850377571368,0.214699536560589,0.596587284815176,0.703397205993667,0.40434412758916,-0.147550882562397,-0.3547485247172,"F2",NA,849,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1831.944444,NA,"Phenanthridine",834,893,1832,"C13H9N",179,NA,NA,NA,NA,TRUE,1
"470","20200803_1535_blob_850_",-0.841350092561411,0.930998003479295,-0.29028316321375,0.584361254872333,0.361683467461581,0.770977197083881,-0.104256129391321,0.254709032852309,"F2",NA,850,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2290,NA,"Ibogamine-18-carboxylic acid, 3,4-didehydro-, methyl ester, (2<e4><U+0096>,5??,6<e4><U+0096>,18??)-",670,688,NA,"C21H24N2O2",336,NA,NA,NA,NA,NA,1
"471","20200803_1535_blob_851_",-0.863935782296802,0.94063679539728,-0.0953999029634026,0.486957408182046,0.632414011643744,0.616503452150914,-0.0386927676698354,0.0594529488728427,"F2",NA,851,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2135.877863,NA,"1,3-Diphenyl-3-methylcyclopropene",677,790,NA,"C16H14",206,NA,NA,NA,NA,NA,1
"472","20200803_1535_blob_852_",-0.642200689382955,0.693305508842446,0.00427141720522898,0.283190605060008,0.584113145060067,0.485975656275929,-0.123239612516868,-0.0961267716508421,"F2",NA,852,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2437.837838,NA,"Phorbol",718,729,NA,"C20H28O6",364,NA,NA,NA,NA,NA,1
"473","20200803_1535_blob_853_",-0.78732860913312,0.876375662343505,-0.163857809576677,0.595194421830511,0.422924656661287,0.58515114919012,0.0113152016024815,0.129503085575675,"F2",NA,853,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2108.396947,NA,"Heneicosane, 11-(1-ethylpropyl)-",821,829,NA,"C26H54",366,NA,NA,NA,NA,TRUE,1
"474","20200803_1535_blob_854_oil",-0.57921982881609,0.691828935943053,-0.305982951798712,0.68620995775525,0.00989296921324552,0.904475661493716,-0.208447649131894,0.298780543589754,"F6",NA,854,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2679.61165,NA,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",788,827,NA,"C30H52O2",444,NA,NA,NA,NA,NA,1
"475","20200803_1535_blob_855_",-0.392638707208344,0.322652429860678,0.626749739649188,0.384624760273358,0.475636300013541,0.0313766268454642,-0.0593904900983515,-0.399978437070868,"F3",NA,855,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2018.320611,NA,"4-Hydroxydiphenylamine, O-trimethylsilyl-",815,851,NA,"C15H19NOSi",257,NA,NA,NA,NA,TRUE,1
"476","20200803_1535_blob_856_",-0.455066958692162,0.5879713362023,-0.285314074842784,0.484699568844533,-0.0305687680106022,0.605942664641601,-0.0864451150449648,0.379398153150855,"F6",NA,856,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2527.927928,NA,"Benzo[b]naphtho[e](1-oxoindano)[2,3-h]bicylo[2.2.2]octane",690,751,NA,"C27H18O",358,NA,NA,NA,NA,NA,1
"477","20200803_1535_blob_858_",-0.500721716724679,0.584754292761909,-0.343067163011673,0.343013181407879,0.094956280599538,0.584764248860942,-0.180261717369188,0.242294919923299,"F6",NA,858,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2454.054054,NA,"Phorbol",721,729,NA,"C20H28O6",364,NA,NA,NA,NA,NA,1
"478","20200803_1535_blob_859_",-0.619777900841275,0.75795524874983,-0.484166594939546,0.541462784805432,0.0218457577156429,0.961615717778626,-0.198369128118371,0.479822742404062,"F6",NA,859,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1944.444444,NA,"Epistephamiersine",702,771,NA,"C21H27NO6",389,NA,NA,NA,NA,NA,1
"479","20200803_1535_blob_860_",-0.842464087838278,0.97019383411604,-0.216506666719206,0.607998252960215,0.462850062921311,0.792311939203035,-0.026578427812699,0.231605218609494,"F2",NA,860,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2143.51145,NA,"10,18-Bisnorabieta-5,7,9(10),11,13-pentaene",745,893,2082,"C18H22",238,NA,NA,NA,NA,NA,1
"480","20200803_1535_blob_861_",-0.854773105113226,0.980647050083325,-0.213220765064042,0.550938353889593,0.504757991605739,0.747055827898346,-0.0375022078315582,0.239581995269319,"F2",NA,861,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2363.333333,NA,"2,6,10,14,18,22-Tetracosahexaene, 2,6,10,15,19,23-hexamethyl-, (all-E)-, didehydro deriv.",689,708,NA,"C30H48",408,NA,NA,NA,NA,NA,1
"481","20200803_1535_blob_862_",0.251949159210373,-0.118305401797789,0.233191728010742,-0.393757194401244,0.511393793877533,-0.606273985750049,0.633698463813348,-0.200521552517512,"F7",NA,862,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1805.555556,NA,"17-Methoxy-4-methyl-d-homo-18-norandrosta-4,8,13,15,17-pentaen-3-one",648,695,NA,"C21H24O2",308,NA,NA,NA,NA,NA,1
"482","20200803_1535_blob_863_",-0.845218114729904,0.952858637246139,-0.126918363258915,0.397640968073061,0.652504807159482,0.56322054094813,0.020189260293164,0.163107147018737,"F2",NA,863,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2228.333333,NA,"Phenanthrene, 2,3,5-trimethyl-",658,813,NA,"C17H16",220,NA,NA,NA,NA,NA,1
"483","20200803_1535_blob_864_",-0.899577250658165,0.967250118723725,-0.225634632035191,0.607156916685402,0.509969001806874,0.745151427816421,-0.0889214624189129,0.110978160367861,"F2",NA,864,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2463.063063,NA,"Cholan-24-oic acid, 3-oxo-, methyl ester, (5<e4><U+0096>)-",637,682,NA,"C25H40O3",388,NA,NA,NA,NA,NA,1
"484","20200803_1535_blob_865_",-0.562259084538171,0.698149553161451,-0.113409719769454,0.176091613892237,0.463711222087412,0.578461488581173,-0.0277411987755765,0.309247386068291,"F2",NA,865,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1994.444444,NA,"5,7,9(11)-Androstatriene, 3-hydroxy-17-oxo-",689,716,NA,"C19H24O2",284,NA,NA,NA,NA,NA,1
"485","20200803_1535_blob_866_",-0.661716498246093,0.803409332068319,-0.443153199208241,0.54907288107687,0.112750402163469,0.957641426843321,-0.19372506249805,0.436914253040494,"F6",NA,866,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1777.21519,NA,"Octanal, 2-(phenylmethylene)-",816,831,1750,"C15H20O",216,NA,NA,NA,NA,TRUE,1
"486","20200803_1535_blob_867_",-0.815842378005753,0.879272747819528,-0.351936227343508,0.666222750099153,0.237397131760373,0.864535966890689,-0.18372836175604,0.213892583028544,"F2",NA,867,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2457.657658,NA,"Phorbol",739,747,NA,"C20H28O6",364,NA,NA,NA,NA,NA,1
"487","20200803_1535_blob_870_",-0.697739277770821,0.85174541565825,-0.304108178076612,0.408017561474015,0.298786386150073,0.793462114968576,-0.121781059414693,0.372829950103942,"F2",NA,870,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1829.166667,NA,"Propanoic acid, 2-methyl-, (dodecahydro-6a-hydroxy-9a-methyl-3-methylene-2,9-dioxoazuleno[4,5-b]furan-6-yl)methyl ester, [3aS-(3a<e4><U+0096>,6??,6a<e4><U+0096>,9a??,9b<e4><U+0096>)]-",712,716,NA,"C19H26O6",350,NA,NA,NA,NA,NA,1
"488","20200803_1535_blob_871_",-0.579029657240309,0.717333351661884,0.0925179315250002,0.589621812773578,0.500742560495652,0.525017197663475,0.116304486248202,-0.0027718677468609,"F2",NA,871,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2143.51145,NA,"1H-Indazole-5-carboxylic acid, 4,5,6,7-tetrahydro-3,6-dihydroxy-6-methyl-4-phenyl-, methyl ester",618,688,NA,"C16H18N2O4",302,NA,NA,NA,NA,NA,1
"489","20200803_1535_blob_872_",-0.798483804302119,0.891012388298353,-0.351965118468465,0.636559142339029,0.260541436067912,0.898112957408626,-0.180542397893219,0.263524663024015,"F6",NA,872,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2477.477477,NA,"Pyrene, 1,3-dimethyl-",610,841,NA,"C18H14",230,NA,NA,NA,NA,NA,1
"490","20200803_1535_blob_873_",-0.879170093809516,0.959625458349419,-0.260905820011078,0.516016381768899,0.471438134314024,0.733650273368633,-0.110012499579837,0.204082154295474,"F2",NA,873,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2286.666667,NA,"Dihydroagathic acid",687,720,NA,"C20H32O4",336,NA,NA,NA,NA,NA,1
"491","20200803_1535_blob_874_",-0.790969382904904,0.862543063345537,-0.138149544739037,0.580162096583024,0.455714612237466,0.532255523730513,-0.0051834739209937,0.0412290982069687,"F2",NA,874,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1909.722222,NA,"Acethydrazide, 2-(2-benzothiazolylthio)-N2-(3-fluorobenzylideno)-",665,679,NA,"C16H12FN3OS2",345,TRUE,NA,NA,NA,NA,1
"492","20200803_1535_blob_875_",-0.575876971060989,0.571345037574959,-0.255259865286767,0.707109097731938,-0.0393983305555696,0.862074489396945,-0.329904350176262,0.108316123474153,"F6",NA,875,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1848.611111,NA,"Ethanol, 2-(9-octadecenyloxy)-, (Z)-",789,795,NA,"C20H40O2",312,NA,NA,NA,NA,NA,1
"493","20200803_1535_blob_876_",-0.909964353493083,0.946452379576545,0.0602248291015494,0.520410133573106,0.738970393061883,0.484671984183703,0.0235684604030305,-0.0702094164993712,"F2",2,876,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1616.455696,NA,"Benzothiazole, 2-butyl-",886,886,NA,"C11H13NS",191,TRUE,NA,NA,NA,TRUE,1
"494","20200803_1535_blob_877_",-0.803837526549857,0.91056681955156,-0.354398919224295,0.603150966082479,0.293987436417292,0.883630381856581,-0.164954355245811,0.286968612518328,"F2",NA,877,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2497.297297,NA,"Octadecanal, 2-bromo-",718,727,NA,"C18H35BrO",346,NA,NA,NA,NA,NA,1
"495","20200803_1535_blob_878_",-0.720614939295003,0.881498135495507,-0.286749398236002,0.586879928283672,0.361885446218876,0.776175785894249,0.0760147510768843,0.30512236672913,"F2",NA,878,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2149.618321,NA,"Bi-1-cyclohexen-1-yl, 3,3,3',3',5,5,5',5'-octamethyl-",653,751,NA,"C20H34",274,NA,NA,NA,NA,NA,1
"496","20200803_1535_blob_879_",-0.364929235271009,0.410591057113029,-0.493697038406262,0.449792239101462,-0.274181919731549,0.891798364194903,-0.366296588961466,0.380336594872672,"F6",NA,879,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1913.888889,NA,"1-Benzoyl-2-hydroxyadamantane",652,658,NA,"C17H20O2",256,NA,NA,NA,NA,NA,1
"497","20200803_1535_blob_880_",-0.695512837366425,0.776156257431076,-0.382605987539935,0.539625344047302,0.21193702072462,0.831391375753602,-0.171439197437514,0.283230390643835,"F6",NA,880,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2475.675676,NA,"17-Pentatriacontene",738,742,NA,"C35H70",490,NA,NA,NA,NA,NA,1
"498","20200803_1535_blob_881_",-0.735310041738387,0.704458922261684,0.328875085184597,0.723224296917311,0.495424636445507,0.511703283108625,-0.213534913195225,-0.270470607424297,"F4",NA,881,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2145.038168,NA,"2-{5-Methyl-2-[(trimethylsilyl)oxy]phenyl}-2H-benzotriazole",797,840,NA,"C16H19N3OSi",297,NA,NA,NA,NA,NA,1
"499","20200803_1535_blob_882_",-0.889712853798945,0.977938756327828,-0.219814155303401,0.625490259097769,0.471078961927013,0.736581378332832,-0.0504952719741144,0.183157141993727,"F2",NA,882,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2370,NA,"2,6,10,14,18,22-Tetracosahexaene, 2,6,10,15,19,23-hexamethyl-, (all-E)-, didehydro deriv.",703,724,NA,"C30H48",408,NA,NA,NA,NA,NA,1
"500","20200803_1535_blob_883_",-0.914302766442655,0.921102943343237,-0.0233548012767661,0.603802338414498,0.664219104983956,0.531194573146395,-0.012838633455009,-0.141235152124713,"F2",NA,883,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1902.777778,NA,"Cholestan-3-ol, 2-methylene-, (3??,5<e4><U+0096>)-",679,734,NA,"C28H48O",400,NA,NA,NA,NA,NA,1
"501","20200803_1535_blob_884_",-0.849871385107336,0.877815999222175,0.184607188930291,0.523651457589264,0.804631613674841,0.341271670831788,0.0699533288628004,-0.230514337204215,"F2",NA,884,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1823.611111,NA,"9,10-Ethanoanthracene, 9,10-dihydro-11,12-diacetyl-",746,756,NA,"C20H18O2",290,NA,NA,NA,NA,NA,1
"502","20200803_1535_blob_885_oil",-0.741036497328071,0.729961852169766,-0.174250035539723,0.547659517468502,0.378704825698462,0.5132950890951,-0.112831910857874,-0.0926732637852957,"F2",NA,885,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2691.262136,NA,"2,2,4-Trimethyl-3-(3,8,12,16-tetramethyl-heptadeca-3,7,11,15-tetraenyl)-cyclohexanol",743,763,NA,"C30H52O",428,NA,NA,NA,NA,NA,1
"503","20200803_1535_blob_886_",-0.902377959736702,0.975843416141795,-0.0635723392704873,0.502172645529796,0.696462841980112,0.533813482403438,0.0487163181515545,0.0505660231791063,"F2",NA,886,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2137.40458,NA,"2-Cyclohexene-1-carboxylic acid, 2-(7-hydroxy-3-methyl-1,3-octadienyl)-1,3-dimethyl-4-oxo-, methyl ester, [R-[R*,S*-(E,E)]]-",684,730,NA,"C19H28O4",320,NA,NA,NA,NA,NA,1
"504","20200803_1535_blob_887_",-0.806343223050752,0.87037956856679,-0.144214425251882,0.766368059448956,0.275759288528725,0.798746771655885,-0.110957988966226,0.144443980566219,"F2",NA,887,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2039.694656,NA,"2-Methyl-cis-7,8-epoxynonadecane",705,728,NA,"C20H40O",296,NA,NA,NA,NA,NA,1
"505","20200803_1535_blob_888_",-0.782925108582152,0.879344935523452,-0.221794598336093,0.614965081044918,0.333642585000478,0.870940805827139,-0.185834633658039,0.210988754006481,"F2",NA,888,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2122.137405,NA,"Chromone, 5-hydroxy-6,7,8-trimethoxy-2,3-dimethyl-",680,718,NA,"C14H16O6",280,NA,NA,NA,NA,NA,1
"506","20200803_1535_blob_889_",-0.524595875011509,0.615187427353075,-0.398313811498209,0.465325974634908,-0.0916189216060163,0.960405321350698,-0.358954867299334,0.466843450688878,"F6",NA,889,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1782.278481,NA,"Benzenamine, 2,4,6-tris(1,1-dimethylethyl)-",756,781,NA,"C18H31N",261,NA,NA,NA,NA,NA,1
"507","20200803_1535_blob_890_",-0.586767718570946,0.82254516411281,-0.192886435705536,0.118235021946168,0.593130944028276,0.456370865446419,0.243762626476703,0.427762422690865,"F2",NA,890,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1639.240506,NA,"(2-(4-Isopropylphenyl)propan-2-ylperoxy)trimethylsilane",730,742,NA,"C15H26O2Si",266,NA,NA,NA,NA,NA,1
"508","20200803_1535_blob_891_",-0.428619585939409,0.408101445917451,0.615054516017412,0.620554875432774,0.475785830705576,0.153861131744781,0.0612157686434062,-0.413982536808212,"F4",NA,891,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1965.277778,NA,"1,4-Bis-(3,3-dimethyl-but-1-ynyl)-2,6,6-trimethyl-cyclohex-2-ene-1,4-diol",640,646,NA,"C21H32O2",316,NA,NA,NA,NA,NA,1
"509","20200803_1535_blob_892_",-0.888915016659222,0.957542015395966,-0.0826384429667625,0.614730303501857,0.523810185962391,0.73643955129523,-0.12591133371468,0.0945614537492507,"F2",NA,892,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2097.709924,NA,"Chromone, 5-hydroxy-6,7,8-trimethoxy-2,3-dimethyl-",645,673,NA,"C14H16O6",280,NA,NA,NA,NA,NA,1
"510","20200803_1535_blob_894_",-0.885540861895478,0.988630853902282,-0.13101094294452,0.497949812195013,0.634176241408036,0.647613789428174,-0.00493306079899652,0.155448592083828,"F2",NA,894,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2470.27027,NA,"Phorbol",740,750,NA,"C20H28O6",364,NA,NA,NA,NA,NA,1
"511","20200803_1535_blob_895_",-0.720193880712407,0.794294424703634,-0.100858723071431,0.348853299390318,0.548343340630947,0.358890772990747,0.169095441851718,0.145824637087627,"F2",NA,895,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1908.333333,NA,"B(9a)-Homo-19-norpregna-9(11),9a,16-trien-20-one, 3-(dimethylamino)-4,4,14-trimethyl-, (3??,5<e4><U+0096>)-",651,656,NA,"C26H39NO",381,NA,NA,NA,NA,NA,1
"512","20200803_1535_blob_896_oil",-0.611046950247828,0.685685782170131,0.213365833344019,0.313083440997304,0.713505039272616,0.219269189777786,0.145767008654415,-0.149146325906889,"F5",NA,896,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2697.087379,NA,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",794,831,NA,"C30H52O2",444,NA,NA,NA,NA,NA,1
"513","20200803_1535_blob_897_",-0.870494184674983,0.928868346832997,-0.0473657527380355,0.514133283055475,0.63605551281165,0.497552397813354,0.0114259063281515,-0.0135598295109681,"F2",NA,897,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2248.333333,NA,"5H-Cyclopropa(3,4)benz(1,2-e)azulen-5-one, 1,1a-<e4><U+0096>,1b-??,4,4a,7a-<e4><U+0096>,7b,8,9,9a-decahydro-4a-??,7b-<e4><U+0096>,9a-<e4><U+0096>-trihydroxy-3-(hydroxymethyl)-1,1,6,8-<e4><U+0096>-tetramethyl-, 9a-isobutyrate",671,677,NA,"C24H34O6",418,NA,NA,NA,NA,NA,1
"514","20200803_1535_blob_898_oil",-0.837694927144935,0.936111432224801,-0.316934591653631,0.633602662640753,0.352934301034527,0.798213822907057,-0.0939385644706161,0.226456222337336,"F2",NA,898,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2157.251908,NA,"17-Pentatriacontene",780,780,NA,"C35H70",490,NA,NA,NA,NA,NA,1
"515","20200803_1535_blob_899_",-0.834303145047292,0.912317962365154,-0.144324503998272,0.646496442070796,0.509096788584014,0.65013365431349,-0.0119597306365751,0.0652029503535402,"F2",NA,899,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2271.666667,NA,"3,12-Oleandione",692,692,NA,"C30H48O2",440,NA,NA,NA,NA,NA,1
"516","20200803_1535_blob_9_",0.13977701502309,-0.0320316562772264,0.216091794145253,0.101544808505502,0.350041031674781,-0.3841681542876,0.744979884702309,-0.28212675110623,"F7",7,9,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1900,NA,"1H-isoindole-1,3(2H)-dione, 2-(5-acetyl-8-methoxy-1-naphthalenyl)-",595,687,NA,"C21H15NO4",345,NA,NA,NA,NA,NA,1
"517","20200803_1535_blob_900_",-0.610689823893558,0.755737203499061,-0.0796151956012868,0.267288808277069,0.593451522322775,0.481129845379118,0.0506341901195263,0.190076574651906,"F2",NA,900,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2479.279279,NA,"Octadecanal, 2-bromo-",704,718,NA,"C18H35BrO",346,NA,NA,NA,NA,NA,1
"518","20200803_1535_blob_901_",-0.87601352508907,0.974242167527683,-0.147436941746789,0.550837261006598,0.552000195896479,0.626047502092608,0.00884602860794077,0.162601104303706,"F2",NA,901,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2238.333333,NA,"Phorbol",736,737,NA,"C20H28O6",364,NA,NA,NA,NA,NA,1
"519","20200803_1535_blob_902_",-0.788797434270296,0.920999270628913,-0.337498847844343,0.550090268089784,0.305894140217098,0.801327574468986,-0.042779140531904,0.358482933374663,"F2",NA,902,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1768.35443,NA,"2-(1-Butyl-2-nitroallyl)cyclohexanone",760,762,NA,"C13H21NO3",239,NA,NA,NA,NA,NA,1
"520","20200803_1535_blob_903_",-0.840329373054238,0.933299741815121,-0.28527354739336,0.647137068060546,0.356029031646101,0.846237509724647,-0.137515032861152,0.219155730677153,"F2",NA,903,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2220,NA,"<e4><U+0096>-N-Normethadol",655,668,NA,"C20H27NO",297,NA,NA,NA,NA,NA,1
"521","20200803_1535_blob_904_",-0.747081945925183,0.824780148706643,-0.231508760103095,0.60271840962112,0.186741298764002,0.78593438484674,-0.148211124956497,0.335380172105359,"F2",NA,904,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2035.114504,NA,"18,19-Secoyohimban-19-oic acid, 16,17,20,21-tetradehydro-16-(hydroxymethyl)-, methyl ester, (15??,16E)-",665,694,NA,"C21H24N2O3",352,NA,NA,NA,NA,NA,1
"522","20200803_1535_blob_905_",-0.586966239340983,0.744531332524052,-0.0720883481714398,0.155884511288149,0.610132311850161,0.453695490796795,0.0766652384741303,0.270712837859657,"F2",NA,905,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2619.417476,NA,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",758,813,NA,"C30H52O2",444,NA,NA,NA,NA,NA,1
"523","20200803_1535_blob_906_",-0.856165141493915,0.910639408576221,-0.202178863376955,0.665165249399312,0.400072416023754,0.683981819002318,-0.0534330272070853,0.115075665205272,"F2",NA,906,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2251.666667,NA,"Phorbol",730,733,NA,"C20H28O6",364,NA,NA,NA,NA,NA,1
"524","20200803_1535_blob_907_",-0.81382154207817,0.865545109101937,-0.168634610746798,0.632262066214568,0.389694032715864,0.635118741695067,-0.0437064303404396,0.090810429149046,"F2",NA,907,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2148.091603,NA,"<e4><U+0096>-D-Galactopyranose, 6-O-(trimethylsilyl)-, cyclic 1,2:3,4-bis(butylboronate)",655,681,NA,"C17H34B2O6Si",384,NA,NA,NA,NA,NA,1
"525","20200803_1535_blob_908_",-0.885044310693371,0.941445401361169,0.0449052475453601,0.596341696145118,0.707226261991696,0.527585309628133,0.0182085228008195,-0.0912707307064143,"F2",NA,908,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2135.877863,NA,"Tricyclo[8.4.1.1(3,8)]hexadeca-3,5,7,10,12,14-hexaen-2-one, anti-",683,748,NA,"C16H14O",222,NA,NA,NA,NA,NA,1
