Compound.Name,Mixed_Aggregates_pct,Diatom_Dominated_Aggregates_pct,Dinoflagellates_pct,Microzooplankton_pct,Diatoms_pct,Haptophytes_pct
20200803_1535_blob_806_oil,0.544489467,-0.849691099,0.586420497,-0.461926168,0.023959043,-0.549355057
20200803_1535_blob_725_oil,0.404122716,-0.86745812,0.489018528,-0.464665193,0.028918398,-0.56840164
20200803_1535_blob_764_,0.122668291,-0.370059418,0.189334664,-0.464695456,0.605076775,-0.522891279
Diatoms_pct,-0.489856633,0.221897765,-0.48498515,-0.466479107,1,-0.190859205
20200803_1535_blob_743_oil,0.405041028,-0.84940722,0.469555301,-0.466743966,-0.061024922,-0.549431656
20200803_1535_blob_1089_,0.448115969,-0.882524015,0.511797602,-0.466849517,-0.023533986,-0.57014455
20200803_1535_blob_803_,0.404192193,-0.765814589,0.51464157,-0.467650733,-0.211395501,-0.56319844
20200803_1535_blob_851_,0.144768597,-0.642399058,0.528067446,-0.467691149,0.238217385,-0.569049482
20200803_1535_blob_677_,0.338175162,-0.616337424,0.477157342,-0.467839601,0.398485591,-0.610894061
20200803_1535_blob_760_,0.48072264,-0.776640073,0.556645877,-0.470306644,-0.059768078,-0.595972508
20200803_1535_blob_695_,0.526522942,-0.901106469,0.581209373,-0.470390724,-0.009421199,-0.595731347
20200803_1535_blob_637_oil,0.521150774,-0.906050084,0.621555805,-0.471253686,0.019563143,-0.533819576
20200803_1535_blob_861_,0.362762322,-0.818714201,0.55049621,-0.471558544,-0.089242284,-0.569608408
20200803_1535_blob_556_,0.266301451,-0.430381439,0.31686961,-0.471629644,0.544999106,-0.51497104
20200803_1535_blob_1162_,0.603184504,-0.862397362,0.535407118,-0.473111099,0.048770068,-0.595452741
20200803_1535_blob_1029_,0.049919191,-0.068916889,0.015193821,-0.474325514,0.605039081,-0.474890333
20200803_1535_blob_801_,0.452778284,-0.875798277,0.44282439,-0.474948497,-0.003777103,-0.566042321
20200803_1535_blob_919_,0.109174953,-0.647934523,0.354084705,-0.475217834,-0.055828109,-0.449849782
20200803_1535_blob_688_,0.421586343,-0.83681879,0.437686713,-0.476372555,0.102440458,-0.62621719
20200803_1535_blob_854_oil,0.252603584,-0.617023057,0.304177606,-0.476708912,-0.133857642,-0.506614094
20200803_1535_blob_1091_,0.56010027,-0.855884937,0.561522487,-0.477412737,0.14427284,-0.618548408
20200803_1535_blob_831_,0.549648395,-0.90101778,0.554882016,-0.477900565,0.028559511,-0.604164975
20200803_1535_blob_886_,0.481855046,-0.876162346,0.601751421,-0.478020141,-0.013482973,-0.596820967
20200803_1535_blob_747_,0.195099677,-0.67330948,0.600016311,-0.478116171,0.008293836,-0.569395349
20200803_1535_blob_732_,0.415896528,-0.858248235,0.529155619,-0.479094364,0.068329196,-0.596559136
20200803_0949_blob_805_,0.28237741,-0.23222564,0.014316125,-0.479131905,0.594419406,-0.398227507
20200803_1535_blob_867_,0.339823767,-0.828379778,0.483569476,-0.479201824,0.038185555,-0.567732376
20200803_0949_blob_786_,-0.250826605,0.121290109,-0.116064697,-0.479359238,0.822068062,-0.238460878
20200803_1535_blob_898_oil,0.358144092,-0.840780128,0.485302651,-0.479587546,0.093679623,-0.576291298
20200803_1535_blob_864_,0.567207897,-0.9018307,0.574384145,-0.480239528,-0.00141541,-0.605707413
20200803_1535_blob_708_,0.319031653,-0.708525455,0.492823083,-0.480244646,-0.203323883,-0.55940612
20200803_1535_blob_789_oil,0.374573759,-0.844715532,0.435197525,-0.481580322,0.026976354,-0.564715061
20200803_1535_blob_779_,0.420722189,-0.866184935,0.463161848,-0.483126783,0.078590193,-0.581799959
20200803_1535_blob_1111_,0.444186752,-0.847156888,0.587550169,-0.483200459,0.002502715,-0.59191354
20200803_1535_blob_990_,0.593287855,-0.882397475,0.537255518,-0.483492493,0.074713393,-0.611295747
20200803_1535_blob_574_,0.590458468,-0.901087215,0.565212196,-0.483802496,0.010147998,-0.613014705
20200803_1535_blob_815_,0.492733509,-0.870679454,0.541389844,-0.48424556,0.109711278,-0.607486931
20200803_1535_blob_543_oil,0.339956228,-0.818133685,0.486567894,-0.486266992,-0.032838602,-0.574328775
20200803_1535_blob_793_,0.38670658,-0.845747221,0.481360226,-0.486883333,0.144400047,-0.591727371
20200803_1535_blob_684_oil,0.230107187,-0.628240269,0.558468619,-0.487066073,-0.031407286,-0.558981619
20200803_1535_blob_1096_,0.387974143,-0.683898907,0.493806569,-0.487780995,-0.235217286,-0.551854752
20200803_1535_blob_904_,0.378524821,-0.717647164,0.56514244,-0.488061104,-0.211415655,-0.574642451
20200803_1535_blob_841_,0.511628614,-0.888766514,0.541591687,-0.488089058,0.054285216,-0.607973614
20200803_1535_blob_693_,0.567251093,-0.858071312,0.646591421,-0.489506181,-0.121313244,-0.566660676
20200803_1535_blob_785_,-0.146503068,0.001471565,0.161129302,-0.489558326,0.204659062,-0.419174981
20200803_1535_blob_668_,0.330138603,-0.344760003,0.146100116,-0.490646872,0.59153612,-0.472099904
20200803_1535_blob_819_oil,0.249022608,-0.769446243,0.230479928,-0.493336213,0.220970958,-0.544167719
20200803_1535_blob_728_,0.279664147,-0.757286414,0.418821178,-0.493435948,0.144748798,-0.448082673
20200803_1535_blob_1075_,0.402469698,-0.849178226,0.506472866,-0.495187346,0.117758473,-0.601480124
20200803_1535_blob_821_,0.4455093,-0.860668991,0.445739567,-0.495605214,0.132087641,-0.596849406
20200803_1535_blob_882_,0.478053584,-0.870558206,0.55807854,-0.496490261,0.046968711,-0.610579395
20200803_1535_blob_729_oil,0.305990927,-0.773351304,0.377936743,-0.49683833,-0.036347293,-0.557794544
20200803_1535_blob_1217_,0.488291231,-0.825756714,0.539868438,-0.497112981,0.202516648,-0.625773492
20200803_1535_blob_619_oil,0.456168481,-0.86114959,0.571704579,-0.497128678,0.066371504,-0.615681503
20200803_1535_blob_816_,0.803405487,-0.827202743,0.605492399,-0.497246901,-0.133429261,-0.633067688
20200803_1535_blob_1025_,0.35945122,-0.833935752,0.452737897,-0.499284642,0.122746727,-0.589485305
20200803_1535_blob_982_,0.75310056,-0.551683988,0.627552658,-0.501484109,0.053156906,-0.648365946
20200803_1535_blob_551_oil,0.481553072,-0.771346754,0.55301997,-0.503844705,-0.054939428,-0.704822774
20200803_1535_blob_698_,0.47336743,-0.848706531,0.416351626,-0.503988568,0.033783188,-0.585813654
20200803_1535_blob_625_oil,0.2614776,-0.660645417,0.205109715,-0.504994199,0.058722152,-0.502437065
20200803_1535_blob_495_oil,0.467759233,-0.820881471,0.58234116,-0.508268463,0.090391466,-0.639487108
20200803_1535_blob_736_,0.32866875,-0.762159761,0.387067464,-0.509356056,-0.020634784,-0.442292141
20200803_1535_blob_934_,0.560710819,-0.881674427,0.491013548,-0.510459412,0.03367023,-0.62312326
20200803_1535_blob_813_,0.676050067,-0.860625149,0.709191337,-0.51066113,-0.128451037,-0.660001889
20200803_1535_blob_916_,0.34704558,-0.60008839,0.172189798,-0.511143915,-0.102758628,-0.468525798
20200803_1535_blob_887_,0.413574456,-0.781509884,0.504975972,-0.511217408,-0.017598795,-0.596419211
20200803_1535_blob_846_,0.542790628,-0.859115512,0.511437402,-0.515381697,0.093393925,-0.626753638
20200803_1535_blob_1054_,0.377986979,-0.803366227,0.494514825,-0.516148947,0.068612708,-0.618807054
20200803_1535_blob_791_,0.431868641,-0.850586782,0.566024114,-0.516610016,0.023652433,-0.626600779
20200803_1535_blob_988_,0.405156953,-0.777298541,0.421565055,-0.517005257,0.299412407,-0.619224446
20200803_1535_blob_1421_,0.476273288,-0.438072522,0.585223992,-0.517775386,-0.421777428,-0.456231614
20200803_1535_blob_772_,0.758373974,-0.627365601,0.662494648,-0.518121849,-0.070987635,-0.777511018
20200803_1535_blob_771_oil,0.388833987,-0.780302176,0.468144529,-0.518839292,-0.112506479,-0.592686521
20200803_1535_blob_802_,0.455208347,-0.801826188,0.527404591,-0.521319652,0.194616217,-0.644487656
20200803_1535_blob_690_,0.464665853,-0.781365291,0.570125834,-0.521796893,0.006489772,-0.690862891
20200803_1535_blob_648_oil,0.584368947,-0.844573005,0.446092847,-0.52190639,0.103789765,-0.626001455
20200803_1535_blob_903_,0.296035327,-0.752373826,0.43994973,-0.522472191,-0.044522187,-0.589158027
20200803_1535_blob_758_,0.406323582,-0.82336936,0.517035639,-0.523676987,0.128060263,-0.636325861
20200803_1535_blob_644_oil,0.332299841,-0.773485958,0.467219672,-0.524719835,0.02453663,-0.637870795
20200803_1535_blob_33_oil,0.393238954,-0.82450798,0.550528765,-0.525346697,0.093961598,-0.640433706
20200803_1535_blob_917_,0.407999388,-0.402872453,0.395231156,-0.525649446,0.453198118,-0.631977973
20200803_1535_blob_937_,0.489389899,-0.791841613,0.533575222,-0.525860587,-0.027802286,-0.595283527
20200803_1535_blob_766_,0.14155083,-0.567267588,0.264006392,-0.526798901,-0.043033788,-0.582308613
20200803_1535_blob_675_oil,0.352227742,-0.734700616,0.550633076,-0.52831777,-0.127875046,-0.542790062
20200803_1535_blob_775_oil,0.37540403,-0.467585861,0.424918096,-0.528486218,0.101184998,-0.60126778
20200803_1535_blob_1363_,0.436621583,-0.569009658,0.494563023,-0.528826483,-0.336932436,-0.403115441
20200803_1535_blob_1157_,0.314896037,-0.461409821,0.371326648,-0.529338617,-0.329373553,-0.443306306
20200803_1535_blob_799_,0.656041732,-0.775679727,0.364636389,-0.529874724,-0.005180924,-0.621014564
20200803_1535_blob_1005_,0.364668002,-0.80042745,0.514394669,-0.530010162,0.254427606,-0.4912852
20200803_0949_blob_708_,0.277271486,-0.66468956,0.207805055,-0.530508997,-0.064206571,-0.449630985
20200803_1535_blob_872_,0.440332623,-0.810285507,0.498295923,-0.532544145,-0.088149367,-0.618055538
20200803_1535_blob_719_oil,0.269382201,-0.72981005,0.369381835,-0.533165465,0.056682869,-0.584701817
20200803_1535_blob_641_,0.234764444,-0.595019214,0.262180381,-0.533651152,0.151870537,-0.432051347
20200803_1535_blob_812_,0.462817232,-0.842905781,0.511321629,-0.535246469,-0.035140602,-0.630404517
20200803_1535_blob_697_oil,0.563034224,-0.840476983,0.662605504,-0.535549562,-0.142698158,-0.642339322
20200803_1535_blob_884_,0.284271334,-0.538021034,0.137004939,-0.536120122,0.283021611,-0.646324803
20200803_1535_blob_704_,0.504661891,-0.838799261,0.584377336,-0.53612696,0.074630521,-0.66092439
20200803_1535_blob_29_oil,0.426527482,-0.763989209,0.5858497,-0.53822722,-0.126399558,-0.587289078
20200803_1535_blob_1120_,0.442988568,-0.576080859,0.586773272,-0.541519583,-0.164572095,-0.623665847
20200803_1535_blob_752_,0.288341148,-0.697810034,0.464969996,-0.542563329,-0.109349799,-0.596667524
20200803_1535_blob_746_,0.45079454,-0.787589256,0.533079737,-0.543253278,-0.139883917,-0.634515462
20200803_1535_blob_778_,0.52870543,-0.836735601,0.678102915,-0.543347772,-0.016586538,-0.675824283
20200803_1535_blob_1257_,0.562783367,-0.573770478,0.339581045,-0.543838233,-0.116457598,-0.560093043
20200803_1535_blob_469_oil,0.430376019,-0.778489242,0.626080279,-0.543913874,0.17946201,-0.642924061
20200803_1535_blob_27_,0.116095995,-0.475512801,0.265616889,-0.544600671,0.566418781,-0.611908739
20200803_1535_blob_798_,0.364774964,-0.737646615,0.47435758,-0.54648676,0.193860654,-0.557248164
20200803_1535_blob_706_,-0.022636102,-0.556329566,0.136458335,-0.547479311,0.224064365,-0.574845132
20200803_1535_blob_875_,0.153874982,-0.576030869,0.328872215,-0.548295956,0.2089116,-0.51479211
20200803_1535_blob_709_,0.517083074,-0.817502257,0.588895157,-0.549302962,0.114144968,-0.695347923
20200803_1535_blob_957_,0.271681232,-0.626124361,0.349885445,-0.550011992,-0.068770093,-0.564973282
20200803_1535_blob_797_,0.183378489,-0.614582462,0.393861758,-0.550347177,-0.089033298,-0.427297196
20200803_1535_blob_492_,0.228903859,-0.564245691,0.35751476,-0.552730046,-0.181428384,-0.565570174
20200803_1535_blob_1205_,0.244250465,-0.400618575,0.178018649,-0.552979153,-0.162644181,-0.539463274
20200803_1535_blob_646_,0.287083671,-0.738924018,0.541693787,-0.553363573,0.138365244,-0.648726688
20200803_1535_blob_800_,0.423103692,-0.781165118,0.511863841,-0.5535181,0.18140338,-0.667893412
20200803_1535_blob_730_,0.41312867,-0.826062127,0.501652584,-0.554728062,0.093484086,-0.655522892
20200803_1535_blob_666_oil,0.488223054,-0.575036033,0.566535831,-0.555285966,-0.147672162,-0.633532206
20200803_1535_blob_482_oil,0.575935585,-0.86386274,0.640222098,-0.557660075,0.058933295,-0.643330149
20200803_1535_blob_807_,0.460117295,-0.774791385,0.523661417,-0.55790641,0.088623921,-0.653905638
20200803_1535_blob_876_,0.482697091,-0.738832924,0.545169583,-0.55817337,0.167048107,-0.736673703
20200803_1535_blob_847_,0.363390579,-0.790412272,0.505258062,-0.558967964,0.155858693,-0.659290732
20200803_1535_blob_999_,0.44727508,-0.704830414,0.44937199,-0.561129866,-0.030594856,-0.549651938
20200803_1535_blob_820_,0.430520173,-0.763181472,0.568709773,-0.56229177,-0.080204829,-0.658366975
20200803_1535_blob_759_,0.468095669,-0.824288551,0.543210372,-0.562633268,0.133616477,-0.67643814
20200803_1535_blob_796_,0.416961262,-0.79064493,0.437956326,-0.563931048,0.226334741,-0.661649078
20200803_1535_blob_735_,0.486483604,-0.830645052,0.539044487,-0.564160058,0.003277505,-0.667395268
20200803_1535_blob_837_,0.444377833,-0.792725252,0.473224871,-0.564380156,-0.044620967,-0.642669323
20200803_0949_blob_920_,0.477825032,-0.302615563,0.622528278,-0.56459102,0.176770235,-0.700868175
20200803_1535_blob_749_,0.4487025,-0.803668306,0.331111229,-0.564620538,0.133401004,-0.590457048
20200803_1535_blob_721_,0.328738964,-0.625802879,0.434294142,-0.565235156,-0.114465964,-0.658093919
20200803_1535_blob_883_,0.398068002,-0.765979126,0.433715915,-0.565360851,0.301243618,-0.486106621
20200803_1535_blob_1139_,0.413934743,-0.640929767,0.46067014,-0.56601041,0.368437391,-0.684669524
20200803_1535_blob_767_,0.400918567,-0.786314526,0.506489381,-0.566661637,0.161438002,-0.671118864
20200803_1535_blob_926_,0.551343665,-0.755469383,0.623446834,-0.571100161,-0.089370214,-0.688916707
20200803_1535_blob_765_,0.032184622,-0.382550137,0.294642312,-0.572975497,0.152268746,-0.578500081
20200803_1535_blob_694_,0.565142826,-0.766258208,0.660446845,-0.573398009,-0.096661039,-0.704152569
20200803_1535_blob_691_oil,0.246608516,-0.600239287,0.290569983,-0.57721023,0.168997839,-0.587589224
20200803_1535_blob_761_,0.473902167,-0.673423172,0.612998124,-0.577680309,0.225367124,-0.592726246
20200803_1535_blob_458_,0.344958457,-0.759352488,0.470357803,-0.579436027,-0.011241343,-0.636227562
20200803_1535_blob_830_,0.55801848,-0.775382928,0.587638686,-0.579702247,0.178579604,-0.723803626
20200803_1535_blob_770_,0.512988041,-0.796056592,0.559838976,-0.58112442,0.165795777,-0.70054415
20200803_1535_blob_672_oil,0.017410072,-0.345383504,0.308832181,-0.581700127,-0.127111861,-0.367175635
20200803_1535_blob_715_,0.433323821,-0.79768729,0.551427897,-0.585038995,0.111026544,-0.69287247
20200803_1535_blob_967_,0.427603378,-0.829955118,0.515653707,-0.586673226,0.126882851,-0.499650068
20200803_1535_blob_1059_,0.223702111,-0.50599792,0.274908057,-0.586869946,0.288170608,-0.622947757
20200803_1535_blob_1123_,0.282439907,-0.651949503,0.311536474,-0.588332963,0.414805599,-0.668634403
20200803_1535_blob_1149_,0.444708008,-0.691051624,0.47499812,-0.588919469,0.326375258,-0.700427434
20200803_1535_blob_205_,0.479073719,-0.635850844,0.484947152,-0.589119593,0.332942962,-0.668627251
20200803_1535_blob_1141_,0.166374551,-0.489973939,0.167674035,-0.589461712,0.337215625,-0.604647057
20200803_1535_blob_994_,0.411055047,-0.695940124,0.485016553,-0.593861709,-0.066540684,-0.665871824
20200803_1535_blob_1007_,0.311356282,-0.284513646,0.37405656,-0.595572099,-0.123792974,-0.633955107
20200803_1535_blob_740_,0.39638837,-0.817264148,0.544234054,-0.595783472,0.091219689,-0.591408251
20200803_1535_blob_762_,0.417689033,-0.712931374,0.542908312,-0.596318214,-0.121915623,-0.675524386
20200803_1535_blob_1016_,0.131929998,-0.041610425,0.164487341,-0.598221853,-0.050905447,-0.450696607
20200803_1535_blob_788_,0.179512136,-0.525645705,0.297415267,-0.602499456,0.020183226,-0.644716415
20200803_1535_blob_718_,0.293031749,-0.749273167,0.410258104,-0.603808154,0.249545225,-0.606427704
20200803_1535_blob_679_,0.504122921,-0.599905908,0.299072497,-0.604261092,-0.147562802,-0.531033708
20200803_0949_blob_1043_,0.236775147,-0.257344892,0.313139393,-0.605627257,-0.181367838,-0.356005592
20200803_1535_blob_1042_,0.516004396,-0.733598794,0.529527945,-0.606007732,0.149847539,-0.721644389
20200803_1535_blob_1094_,0.454649159,-0.649391633,0.473663989,-0.60925513,0.000441609,-0.69237443
20200803_1535_blob_909_,0.453302483,-0.793609526,0.549573204,-0.609307271,-0.120744216,-0.554755244
20200803_1535_blob_1023_,0.435547489,-0.733100791,0.533309362,-0.609368017,0.224800364,-0.721781006
20200803_1535_blob_1168_,0.489068822,-0.674062547,0.522391998,-0.610472595,0.224581174,-0.720841255
20200803_1535_blob_700_,0.442052949,-0.743409364,0.525618746,-0.613052849,0.181998245,-0.719594954
20200803_1535_blob_1045_,0.390465524,-0.619979562,0.420076243,-0.613821557,0.373115313,-0.714419708
20200803_1535_blob_768_,0.321944136,-0.10448254,0.458829438,-0.614334893,-0.181708779,-0.492981335
20200803_1535_blob_1284_,0.226899791,-0.244773991,0.3150282,-0.61546623,-0.182229413,-0.508952756
20200803_1535_blob_681_,0.496646183,-0.783263896,0.478668614,-0.618424537,0.09281831,-0.712483567
20200803_1535_blob_907_,0.196219837,-0.284322735,0.229434169,-0.620185412,0.11349995,-0.623403989
20200803_1535_blob_1048_,0.579299748,-0.735390914,0.527714258,-0.620263309,-0.184694338,-0.567324319
20200803_1535_blob_1037_,0.57188287,-0.713627263,0.495318745,-0.622415834,0.124201553,-0.727878788
20200803_1535_blob_897_,0.48455783,-0.636545755,0.574273336,-0.623599394,-0.021012615,-0.721119871
20200803_1535_blob_811_,0.317908069,-0.601969006,0.316001055,-0.628540323,0.068845571,-0.670019371
20200803_1535_blob_1122_,0.388525143,-0.665189151,0.391609744,-0.631517221,0.079477228,-0.694346071
20200803_1535_blob_971_,-0.059675536,0.021385885,-0.045618777,-0.63222488,0.628784229,-0.562409707
20200803_1535_blob_663_,0.06861213,0.076818756,0.194270806,-0.63323,-0.029974998,-0.54699723
20200803_1535_blob_908_,0.438563451,-0.712542439,0.496114245,-0.633275465,0.210155547,-0.732186879
20200803_1535_blob_981_,0.345562677,-0.594845949,0.412591243,-0.634319541,0.088826209,-0.696762705
20200803_1535_blob_827_,0.320967165,-0.73383285,0.486553627,-0.636308793,0.082645391,-0.634998666
20200803_1535_blob_1053_,0.389182989,-0.58951065,0.504543228,-0.642243912,0.227135771,-0.739230796
20200803_1535_blob_1192_,0.377204203,-0.545592232,0.44963207,-0.644156651,0.239193421,-0.731992465
20200803_1535_blob_809_,0.417115269,-0.799574091,0.510626599,-0.645995967,0.086633556,-0.63536386
20200803_1535_blob_1026_,0.103773667,0.126233616,0.128775747,-0.646474191,0.076683634,-0.447282923
20200803_0949_blob_1483_,0.298551044,-0.205892189,0.403968194,-0.648178659,0.184920182,-0.905069729
20200803_1535_blob_774_,0.289213859,-0.642576186,0.420599402,-0.653564229,0.224749928,-0.64145854
20200803_1535_blob_892_,0.474667676,-0.755205212,0.568329967,-0.653619063,-0.033147515,-0.657017815
20200803_1535_blob_682_,0.294966806,-0.69942323,0.503821168,-0.654084323,0.062147171,-0.639150709
20200803_0949_blob_861_,-0.164882732,0.286283995,-0.103426378,-0.659666115,0.140873955,-0.444823432
20200803_1535_blob_1104_,0.433743688,-0.483533468,0.495234659,-0.666248185,-0.138275853,-0.798926077
20200803_1535_blob_927_,0.459864471,-0.654075207,0.625868113,-0.670965695,-0.155532104,-0.639627434
20200803_1535_blob_753_,-0.191214321,0.141523414,-0.036714387,-0.673147107,0.147798322,-0.480253722
20200803_1535_blob_983_,0.397449051,-0.23132163,0.551636346,-0.679735814,-0.109457924,-0.58241563
20200803_1535_blob_925_,-0.021898482,0.132625383,0.16375012,-0.682135728,0.179689512,-0.582840877
20200803_1535_blob_998_,0.445122004,-0.671245776,0.546846941,-0.682512494,0.245655126,-0.787973427
20200803_1535_blob_795_,0.518580427,-0.702513967,0.54715174,-0.686789998,-0.034152096,-0.738256738
20200803_1535_blob_1017_,0.290651048,-0.6617926,0.363350711,-0.687483795,0.280841437,-0.614477373
20200803_1535_blob_1001_,0.13915703,-0.462674643,0.259966462,-0.693634103,0.139372088,-0.704184687
20200803_1535_blob_936_,0.589209711,-0.688514984,0.589042545,-0.696304909,-0.129682556,-0.578697234
20200803_1535_blob_940_,0.260748212,-0.577706138,0.400762279,-0.700188415,0.232124884,-0.759402372
20200803_1535_blob_792_,0.485032735,-0.7632824,0.561636922,-0.710537913,0.132075545,-0.69698392
20200803_1535_blob_696_oil,0.221439066,-0.635861859,0.347896062,-0.720666115,0.157976627,-0.665324859
20200803_1535_blob_888_,0.393274882,-0.645549047,0.52556766,-0.727191262,0.017572371,-0.714155275
20200803_1535_blob_891_,-0.055427743,-0.003995155,0.009674797,-0.732115777,0.293887448,-0.676576213
20200803_1535_blob_676_,0.240898453,-0.630549811,0.428121676,-0.735572624,0.378327977,-0.655286508
20200803_1535_blob_710_,0.222750132,-0.488625189,0.392755643,-0.747080927,-0.015815024,-0.601698167
20200803_1535_blob_1112_,0.139266473,-0.145275316,0.241739081,-0.750155296,0.311404554,-0.841430446
20200803_1535_blob_533_,-0.026615247,0.005286975,0.132963955,-0.750940982,0.402248324,-0.589479525
20200803_1535_blob_727_,0.563232433,-0.594583901,0.42054785,-0.752187592,0.135949241,-0.797082026
20200803_1535_blob_1069_,0.270862279,-0.449273119,0.384492806,-0.776660151,0.184245132,-0.894286966
20200803_1535_blob_1033_,0.103846025,-0.313928979,0.183670394,-0.784887802,0.311189381,-0.776448187
20200803_0949_blob_1138_,0.48737104,-0.616460813,0.530318525,-0.78608236,0.307850536,-0.702830193
20200803_1535_blob_683_,0.493940579,-0.448962751,0.319016304,-0.791922589,0.310075568,-0.772302153
20200803_1535_blob_881_,0.075368048,-0.141014926,0.195692147,-0.840268345,0.355051477,-0.756174621

